Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
17.38725781440735,0.5415802002,0.5415802002,4330.1645507813,3.00
32.393550157547,0.5180511475,0.5180511475,4304.8168945313,7.00
47.39987587928772,0.5021057129,0.5021057129,4297.4086914063,10.00
62.40623593330383,0.5155334473,0.5155334473,4288.6586914063,14.00
77.41273713111877,0.4776916504,0.4776916504,4278.9169921875,17.00
92.41921424865723,0.5769348145,0.5769348145,4288.3935546875,21.00
107.4257218837738,0.4994049072,0.4994049072,4285.9697265625,25.00
122.43213391304016,0.4894256592,0.4894256592,4275.0893554688,28.00
137.4382700920105,0.4653320313,0.4653320313,4273.9555664063,32.00
152.4446280002594,0.5156402588,0.5156402588,4270.3535156250,35.00
167.4511911869049,0.5023193359,0.5023193359,4266.7626953125,39.00
182.4578890800476,0.4523315430,0.4523315430,4263.0136718750,42.00
197.4639220237732,0.4964447021,0.4964447021,4264.3115234375,46.00
212.47038793563843,0.5061492920,0.5061492920,4264.8266601563,49.00
227.47684001922607,0.4930419922,0.4930419922,4262.9863281250,53.00
242.4830310344696,0.4578552246,0.4578552246,4262.3256835938,56.00
257.4895920753479,0.4668731689,0.4668731689,4259.7641601563,60.00
272.49609208106995,0.4762725830,0.4762725830,4257.1489257813,63.00
287.50251293182373,0.4878540039,0.4878540039,4255.0073242188,67.00
302.50883507728577,0.4585113525,0.4585113525,4252.3828125000,70.00
317.51532006263733,0.4206542969,0.4206542969,4249.4951171875,74.00
332.5216510295868,0.4964599609,0.4964599609,4248.6708984375,77.00
347.5280258655548,0.4566497803,0.4566497803,4246.6416015625,81.00
362.53450083732605,0.5047760010,0.5047760010,4244.6596679688,84.00
377.54086995124817,0.4632873535,0.4632873535,4242.6938476563,88.00
392.5473310947418,0.4373931885,0.4373931885,4238.9028320313,91.00
407.5536730289459,0.4657287598,0.4657287598,4236.6879882813,95.00
422.560396194458,0.4907073975,0.4907073975,4237.1069335938,98.00
437.56644010543823,0.4756164551,0.4756164551,4236.4248046875,102.00
452.5729730129242,0.4649658203,0.4649658203,4235.4526367188,105.00
467.5796539783478,0.4909820557,0.4909820557,4233.3642578125,109.00
482.58579111099243,0.4506988525,0.4506988525,4231.8608398438,112.00
497.59242606163025,0.4722900391,0.4722900391,4230.5908203125,116.00
512.5987951755524,0.5545196533,0.5545196533,4231.6831054688,119.00
527.6051111221313,0.4645690918,0.4645690918,4230.8579101563,123.00
542.6115090847015,0.7165985107,0.7165985107,4233.2534179688,126.00
557.6179349422455,0.6968841553,0.6968841553,4242.3999023438,130.00
572.62446808815,0.6656188965,0.6656188965,4249.9140625000,134.00
587.6307981014252,0.6962432861,0.6962432861,4257.5185546875,138.00
602.6372201442719,0.6977386475,0.6977386475,4265.4428710938,142.00
617.6436491012573,0.7212219238,0.7212219238,4273.3984375000,146.00
632.6500868797302,0.7065582275,0.7065582275,4280.8896484375,149.00
647.6566090583801,0.7443847656,0.7443847656,4288.7783203125,153.00
662.6630680561066,0.7203674316,0.7203674316,4295.1162109375,157.00
677.6694860458374,0.6656341553,0.6656341553,4300.9687500000,161.00
692.6757910251617,0.6396331787,0.6396331787,4306.2924804688,165.00
707.682235956192,0.6604614258,0.6604614258,4311.2841796875,168.00
722.6887600421906,0.7208404541,0.7208404541,4318.0444335938,172.00
737.6950919628143,0.7854766846,0.7854766846,4323.8325195313,176.00
752.7014970779419,0.6561889648,0.6561889648,4327.2675781250,180.00
767.708086013794,0.7091979980,0.7091979980,4332.3247070313,184.00
782.7143030166626,0.7523498535,0.7523498535,4336.7187500000,187.00
797.7209250926971,0.7323150635,0.7323150635,4340.7397460938,191.00
812.727292060852,0.6928253174,0.6928253174,4344.4257812500,195.00
827.7340891361237,-0.0082855225,-0.0082855225,4327.9526367188,198.00
842.740453004837,-0.0188598633,-0.0188598633,4311.8471679688,201.00
857.7469041347504,-0.0211486816,-0.0211486816,4296.3198242188,204.00
872.7534191608429,-0.0104827881,-0.0104827881,4281.2529296875,206.00
887.7597010135651,-0.0117187500,-0.0117187500,4266.6777343750,209.00
902.7660319805145,-0.0063934326,-0.0063934326,4252.7333984375,212.00
917.772469997406,-0.0082702637,-0.0082702637,4239.1801757813,215.00
932.7790780067444,-0.0131988525,-0.0131988525,4226.0639648438,218.00
947.7855031490326,-0.0287475586,-0.0287475586,4213.2055664063,221.00
962.7919309139252,-0.0079803467,-0.0079803467,4200.7988281250,224.00
977.798201084137,-0.0050506592,-0.0050506592,4188.8393554688,226.00
992.8047549724579,-0.0096435547,-0.0096435547,4177.2270507813,229.00
1007.8110868930817,-0.0185089111,-0.0185089111,4165.8813476563,232.00
1022.8177790641785,-0.0270233154,-0.0270233154,4154.8222656250,235.00
1037.8241539001465,-0.0054168701,-0.0054168701,4144.2558593750,238.00
1052.8303129673004,0.0005950928,0.0005950928,4134.1987304688,241.00
1067.8369491100311,-0.0195922852,-0.0195922852,4124.2392578125,244.00
1082.8433179855347,-0.0131378174,-0.0131378174,4114.5678710938,246.00
1097.8496301174164,0.0038757324,0.0038757324,4105.3525390625,249.00
1112.8561642169952,-0.0163421631,-0.0163421631,4096.2817382813,252.00
1127.8628010749817,-0.0108337402,-0.0108337402,4087.1745605469,255.00
1142.8691420555115,-0.0168609619,-0.0168609619,4078.5253906250,258.00
