Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
0.6391839981079102,0.0101623535,0.0101623535,nan,0.00
15.644418001174927,-0.0010223389,-0.0010223389,nan,0.00
30.65026092529297,0.4600372314,0.4600372314,266.4520874023,0.00
45.656495094299316,0.4238128662,0.4238128662,256.1867065430,0.00
60.66250491142273,0.4373168945,0.4373168945,252.4224243164,0.00
75.668447971344,0.4258728027,0.4258728027,251.2242126465,0.00
90.6744921207428,0.4456329346,0.4456329346,250.2826690674,0.00
105.68021488189697,0.4462432861,0.4462432861,251.2453460693,1.00
120.68632793426514,0.4240112305,0.4240112305,250.2936553955,1.00
135.69233989715576,0.4608154297,0.4608154297,250.6545257568,1.00
150.69840812683105,0.4292907715,0.4292907715,249.5300903320,1.00
165.70428109169006,0.4131469727,0.4131469727,248.6956329346,2.00
180.7103190422058,0.4429931641,0.4429931641,247.6068572998,2.00
195.71640396118164,0.4116821289,0.4116821289,246.6495513916,2.00
210.72235202789307,0.4421386719,0.4421386719,246.2889404297,2.00
225.7284860610962,0.4068450928,0.4068450928,245.5328521729,2.00
240.7344629764557,0.4517211914,0.4517211914,245.2666168213,2.00
255.74036812782288,0.3954467773,0.3954467773,244.4897918701,3.00
270.7464671134949,0.4544982910,0.4544982910,244.7153167725,3.00
285.7523591518402,0.4505920410,0.4505920410,244.9140014648,3.00
300.75834798812866,0.4105529785,0.4105529785,244.3932342529,3.00
315.7644109725952,0.4354248047,0.4354248047,244.5831146240,4.00
330.77056193351746,0.4114227295,0.4114227295,244.2657165527,4.00
345.776428937912,0.4246063232,0.4246063232,244.0588226318,4.00
360.78245401382446,0.4079132080,0.4079132080,243.7074584961,4.00
375.78839898109436,0.4199218750,0.4199218750,243.6993255615,4.00
390.79445600509644,0.4010925293,0.4010925293,243.2785797119,5.00
405.8005130290985,0.4195709229,0.4195709229,243.1117858887,5.00
420.8066110610962,0.3945770264,0.3945770264,242.8612060547,5.00
435.8126440048218,0.3948516846,0.3948516846,242.4916687012,5.00
450.8186480998993,0.4466552734,0.4466552734,242.5333099365,5.00
465.8245589733124,0.4213714600,0.4213714600,242.3144378662,5.00
480.8305490016937,0.3818206787,0.3818206787,241.8931732178,6.00
495.836473941803,0.3923950195,0.3923950195,241.4476318359,6.00
510.8425540924072,0.4305419922,0.4305419922,241.3002777100,6.00
525.8486030101776,0.4382629395,0.4382629395,241.2055206299,6.00
540.8544790744781,0.4243621826,0.4243621826,241.1896362305,6.00
555.8605418205261,0.4237823486,0.4237823486,241.2055206299,7.00
570.8665280342102,0.4457550049,0.4457550049,241.2658843994,7.00
585.8724808692932,0.4229736328,0.4229736328,241.3272705078,7.00
600.8786690235138,0.3987731934,0.3987731934,241.4061889648,7.00
615.8849031925201,0.3982391357,0.3982391357,241.2879943848,7.00
630.8908751010895,0.4613800049,0.4613800049,241.3990173340,8.00
645.896635055542,0.4489898682,0.4489898682,241.6739501953,8.00
660.9026811122894,0.3908233643,0.3908233643,241.6622619629,8.00
675.9086089134216,0.3972625732,0.3972625732,241.6235198975,8.00
