Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
1.8871500492095947,-0.0171661377,-0.0171661377,nan,0.00
4.393075942993164,-0.0083007813,-0.0083007813,nan,0.00
6.899144887924194,-0.0083007813,-0.0083007813,nan,0.00
9.404912948608398,-0.0209045410,-0.0209045410,nan,0.00
11.910810947418213,-0.0209045410,-0.0209045410,nan,0.00
14.416876077651978,-0.0048828125,-0.0048828125,nan,0.00
16.922709941864014,-0.0048828125,-0.0048828125,nan,0.00
19.428559064865112,0.0019836426,0.0019836426,nan,0.00
21.934523820877075,0.0019836426,0.0019836426,nan,0.00
24.440584897994995,-0.0088500977,-0.0088500977,nan,0.00
26.946648120880127,-0.0088500977,-0.0088500977,nan,0.00
29.45360779762268,0.4974975586,0.4974975586,282.5126037598,0.00
31.96044683456421,0.4974975586,0.4974975586,282.5126037598,0.00
34.467544078826904,0.5090332031,0.5090332031,285.7879638672,0.00
36.97431707382202,0.5090332031,0.5090332031,285.7879638672,0.00
39.48125886917114,0.4943389893,0.4943389893,284.0982971191,0.00
41.98830795288086,0.4943389893,0.4943389893,284.0982971191,0.00
44.49502110481262,0.5238952637,0.5238952637,287.4494628906,0.00
47.001965045928955,0.5238952637,0.5238952637,287.4494628906,0.00
49.50914788246155,0.4989776611,0.4989776611,286.6301879883,0.00
52.015886068344116,0.4989776611,0.4989776611,286.6301879883,0.00
54.52286195755005,0.4763031006,0.4763031006,283.9379882813,0.00
57.029799938201904,0.4763031006,0.4763031006,283.9379882813,0.00
59.53669500350952,0.4450988770,0.4450988770,279.4835815430,0.00
62.0436270236969,0.4450988770,0.4450988770,279.4835815430,0.00
64.55055785179138,0.4744415283,0.4744415283,278.2255859375,0.00
67.05769085884094,0.4744415283,0.4744415283,278.2255859375,0.00
69.5645399093628,0.5189514160,0.5189514160,280.0555725098,0.00
72.07142996788025,0.5189514160,0.5189514160,280.0555725098,0.00
74.57855415344238,0.5021972656,0.5021972656,280.5681762695,0.00
77.08541893959045,0.5021972656,0.5021972656,280.5681762695,0.00
79.59237098693848,0.4983673096,0.4983673096,280.7898254395,0.00
82.09941506385803,0.4983673096,0.4983673096,280.7898254395,0.00
84.60615801811218,0.4712524414,0.4712524414,279.6914367676,0.00
87.11302709579468,0.4712524414,0.4712524414,279.6914367676,0.00
89.62025594711304,0.4878234863,0.4878234863,279.4858703613,1.00
92.12704396247864,0.4878234863,0.4878234863,279.4858703613,1.00
94.63381814956665,0.4923400879,0.4923400879,279.4928894043,1.00
97.14113306999207,0.4923400879,0.4923400879,279.4928894043,1.00
99.6477689743042,0.4578399658,0.4578399658,278.1928405762,1.00
102.15464401245117,0.4578399658,0.4578399658,278.1928405762,1.00
104.66168689727783,0.4702758789,0.4702758789,277.4967041016,1.00
107.1685619354248,0.4702758789,0.4702758789,277.4967041016,1.00
109.6755919456482,0.5084228516,0.5084228516,278.1567077637,1.00
112.1824300289154,0.5084228516,0.5084228516,278.1567077637,1.00
114.68948292732239,0.4726104736,0.4726104736,277.6135864258,1.00
117.19651198387146,0.4726104736,0.4726104736,277.6135864258,1.00
119.7033178806305,0.4422149658,0.4422149658,276.2191467285,1.00
122.21035099029541,0.4422149658,0.4422149658,276.2191467285,1.00
124.71730399131775,0.4814453125,0.4814453125,276.0780334473,1.00
127.22414588928223,0.4814453125,0.4814453125,276.0780334473,1.00
129.7312309741974,0.4729766846,0.4729766846,275.7213439941,1.00
132.2381308078766,0.4729766846,0.4729766846,275.7213439941,1.00
134.744934797287,0.4567565918,0.4567565918,274.9784545898,1.00
137.2520809173584,0.4567565918,0.4567565918,274.9784545898,1.00
139.75888514518738,0.4361267090,0.4361267090,273.7907714844,1.00
142.26574897766113,0.4361267090,0.4361267090,273.7907714844,1.00
144.7728979587555,0.4457244873,0.4457244873,272.9291992188,1.00
147.27954411506653,0.4457244873,0.4457244873,272.9291992188,1.00
149.78651595115662,0.4582519531,0.4582519531,272.4210815430,1.00
152.2934808731079,0.4582519531,0.4582519531,272.4210815430,1.00
154.8005120754242,0.5057220459,0.5057220459,272.9888305664,1.00
157.307354927063,0.5057220459,0.5057220459,272.9888305664,1.00
159.8142809867859,0.4692382813,0.4692382813,272.7472229004,2.00
162.3213210105896,0.4692382813,0.4692382813,272.7472229004,2.00
164.82837510108948,0.4743499756,0.4743499756,272.6265258789,2.00
167.33515000343323,0.4743499756,0.4743499756,272.6265258789,2.00
169.8421812057495,0.4558715820,0.4558715820,272.1523132324,2.00
172.3490788936615,0.4558715820,0.4558715820,272.1523132324,2.00
174.8559229373932,0.4676818848,0.4676818848,271.9332885742,2.00
177.36301589012146,0.4676818848,0.4676818848,271.9332885742,2.00
179.86983609199524,0.5347900391,0.5347900391,272.9577026367,2.00
182.37675380706787,0.5347900391,0.5347900391,272.9577026367,2.00
184.88394904136658,0.4774475098,0.4774475098,272.9005126953,2.00
187.39074683189392,0.4774475098,0.4774475098,272.9005126953,2.00
189.89755201339722,0.4721527100,0.4721527100,272.7556457520,2.00
192.4047920703888,0.4721527100,0.4721527100,272.7556457520,2.00
194.9114019870758,0.4595336914,0.4595336914,272.4085388184,2.00
197.4183919429779,0.4595336914,0.4595336914,272.4085388184,2.00
199.9252941608429,0.4660034180,0.4660034180,272.1862487793,2.00
202.43224692344666,0.4660034180,0.4660034180,272.1862487793,2.00
204.93919682502747,0.4785156250,0.4785156250,272.1736755371,2.00
207.44612407684326,0.4785156250,0.4785156250,272.1736755371,2.00
209.9532449245453,0.4508514404,0.4508514404,271.7371826172,2.00
212.46000409126282,0.4508514404,0.4508514404,271.7371826172,2.00
214.96696591377258,0.4362335205,0.4362335205,271.1052246094,2.00
217.47409677505493,0.4362335205,0.4362335205,271.1052246094,2.00
219.98096895217896,0.5203247070,0.5203247070,271.7301025391,2.00
222.48778009414673,0.5203247070,0.5203247070,271.7301025391,2.00
224.99482798576355,0.5157928467,0.5157928467,272.2593688965,3.00
227.50155687332153,0.5157928467,0.5157928467,272.2593688965,3.00
230.00856804847717,0.4833679199,0.4833679199,272.3137512207,3.00
232.5157470703125,0.4833679199,0.4833679199,272.3137512207,3.00
235.02245807647705,0.4947204590,0.4947204590,272.5190734863,3.00
237.52939891815186,0.4947204590,0.4947204590,272.5190734863,3.00
240.0365388393402,0.4598388672,0.4598388672,272.2541503906,3.00
242.5432629585266,0.4598388672,0.4598388672,272.2541503906,3.00
245.0501160621643,0.4713592529,0.4713592529,272.1499328613,3.00
247.55705094337463,0.4713592529,0.4713592529,272.1499328613,3.00
250.06412887573242,0.4579162598,0.4579162598,271.8807373047,3.00
252.57094812393188,0.4579162598,0.4579162598,271.8807373047,3.00
255.0779049396515,0.4729766846,0.4729766846,271.8091735840,3.00
257.5850160121918,0.4729766846,0.4729766846,271.8091735840,3.00
260.09172081947327,0.4800567627,0.4800567627,271.8262023926,3.00
262.5987730026245,0.4800567627,0.4800567627,271.8262023926,3.00
265.1058428287506,0.4709014893,0.4709014893,271.7341918945,3.00
267.6125719547272,0.4709014893,0.4709014893,271.7341918945,3.00
270.1196789741516,0.4510650635,0.4510650635,271.4160461426,3.00
272.6266198158264,0.4510650635,0.4510650635,271.4160461426,3.00
275.13340997695923,0.4484405518,0.4484405518,271.0808105469,3.00
277.6404001712799,0.4484405518,0.4484405518,271.0808105469,3.00
280.14744091033936,0.4565734863,0.4565734863,270.8492736816,3.00
282.65418791770935,0.4565734863,0.4565734863,270.8492736816,3.00
285.161150932312,0.4788513184,0.4788513184,270.8699340820,3.00
287.6681249141693,0.4788513184,0.4788513184,270.8699340820,3.00
290.17495799064636,0.4828186035,0.4828186035,270.9323425293,3.00
