Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
10.508940935134888,0.5568389893,0.5568389893,3984.2263183594,1200.00
25.516352891921997,0.5106201172,0.5106201172,3979.5837402344,1202.00
40.523005962371826,0.5112152100,0.5112152100,3974.9645996094,1204.00
55.53024983406067,0.4855804443,0.4855804443,3970.1452636719,1206.00
70.53727674484253,0.5591583252,0.5591583252,3965.8291015625,1208.00
85.54443693161011,0.5384368896,0.5384368896,3961.1101074219,1210.00
100.55163168907166,0.5153198242,0.5153198242,3956.4038085938,1212.00
115.5587227344513,0.5590515137,0.5590515137,3952.0239257813,1214.00
130.5658278465271,0.5638427734,0.5638427734,3947.7395019531,1216.00
145.5730438232422,0.5306243896,0.5306243896,3943.2680664063,1218.00
160.58016991615295,0.5301666260,0.5301666260,3938.8964843750,1219.00
175.5873317718506,0.5459594727,0.5459594727,3934.7392578125,1221.00
190.594496011734,0.5379180908,0.5379180908,3930.2167968750,1223.00
205.60154700279236,0.5455169678,0.5455169678,3925.9741210938,1225.00
220.60868978500366,0.5276947021,0.5276947021,3921.5764160156,1227.00
235.61571788787842,0.5401916504,0.5401916504,3917.2358398438,1229.00
250.6229476928711,0.5136566162,0.5136566162,3912.7387695313,1231.00
265.6299157142639,0.5563354492,0.5563354492,3908.4660644531,1233.00
280.6370668411255,0.5535736084,0.5535736084,3904.1918945313,1235.00
295.6443917751312,0.5443572998,0.5443572998,3900.1970214844,1237.00
310.65139293670654,0.5293273926,0.5293273926,3895.9733886719,1239.00
325.6584539413452,0.5273590088,0.5273590088,3891.6162109375,1240.00
340.665638923645,0.5104217529,0.5104217529,3887.4343261719,1242.00
355.6727809906006,0.5342864990,0.5342864990,3883.3742675781,1244.00
370.68004393577576,0.5112304688,0.5112304688,3879.2182617188,1246.00
385.6873300075531,0.5069732666,0.5069732666,3874.9990234375,1248.00
400.6942410469055,0.5391540527,0.5391540527,3870.9755859375,1250.00
415.7013649940491,0.5348510742,0.5348510742,3867.0080566406,1252.00
430.70834398269653,0.5368041992,0.5368041992,3863.0988769531,1254.00
445.7154586315155,0.5322418213,0.5322418213,3859.1689453125,1256.00
460.7226769924164,0.5177764893,0.5177764893,3855.1152343750,1258.00
475.72983288764954,0.5269165039,0.5269165039,3851.2683105469,1260.00
490.73687076568604,0.5760040283,0.5760040283,3847.5161132813,1262.00
505.7440457344055,0.5342864990,0.5342864990,3843.7395019531,1264.00
520.7512340545654,0.5334930420,0.5334930420,3839.9792480469,1266.00
535.7585730552673,0.5225372314,0.5225372314,3836.0285644531,1268.00
550.7654500007629,0.5098876953,0.5098876953,3831.9309082031,1269.00
565.7727909088135,0.5282440186,0.5282440186,3828.1433105469,1271.00
580.7798867225647,0.5310211182,0.5310211182,3824.0288085938,1273.00
595.7870850563049,0.5101013184,0.5101013184,3820.0947265625,1275.00
610.7939786911011,0.5088653564,0.5088653564,3815.9448242188,1277.00
625.8012027740479,0.5250701904,0.5250701904,3812.0666503906,1279.00
640.8082988262177,0.5260009766,0.5260009766,3808.2060546875,1281.00
655.8153958320618,0.5299682617,0.5299682617,3804.2414550781,1282.00
