Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
1.2011618614196777,0.0010375977,0.0010375977,14944.6748046875,2262.00
16.206875801086426,0.5234985352,0.5234985352,14921.4072265625,2263.00
31.2131929397583,0.6367187500,0.6367187500,14854.2470703125,2265.00
46.21954607963562,0.6112976074,0.6112976074,14787.3457031250,2267.00
61.22605895996094,0.5700531006,0.5700531006,14719.8818359375,2269.00
76.23242902755737,0.5675201416,0.5675201416,14654.3457031250,2271.00
91.23892402648926,0.5875854492,0.5875854492,14590.3134765625,2273.00
106.24541592597961,0.5787200928,0.5787200928,14526.2080078125,2275.00
121.25207686424255,0.6001281738,0.6001281738,14463.1357421875,2277.00
136.25839495658875,0.5439605713,0.5439605713,14399.3847656250,2279.00
151.26491594314575,0.5987854004,0.5987854004,14337.4355468750,2282.00
166.27163100242615,0.5433654785,0.5433654785,14275.7167968750,2284.00
181.27789783477783,0.6062622070,0.6062622070,14215.3085937500,2286.00
196.28451776504517,0.5929870605,0.5929870605,14155.0888671875,2288.00
211.2907419204712,0.6428680420,0.6428680420,14095.9658203125,2290.00
226.2975468635559,0.6261901855,0.6261901855,14036.5068359375,2292.00
241.303879737854,0.5838775635,0.5838775635,13977.7587890625,2294.00
256.3103070259094,0.5517578125,0.5517578125,13919.9199218750,2296.00
271.31678104400635,0.5677947998,0.5677947998,13862.0771484375,2298.00
286.32325506210327,0.6204681396,0.6204681396,13805.6347656250,2300.00
301.329776763916,0.5254516602,0.5254516602,13748.3730468750,2302.00
316.3364338874817,0.5284881592,0.5284881592,13692.3359375000,2304.00
331.3427939414978,0.5482482910,0.5482482910,13637.3720703125,2306.00
346.349396944046,0.6133880615,0.6133880615,13582.5820312500,2309.00
361.3560440540314,0.5750274658,0.5750274658,13529.1591796875,2311.00
376.36226511001587,0.4944305420,0.4944305420,13474.9638671875,2313.00
391.36865496635437,0.5257415771,0.5257415771,13421.8750000000,2315.00
406.37509298324585,0.5514373779,0.5514373779,13368.7890625000,2317.00
421.381716966629,0.5523223877,0.5523223877,13316.7265625000,2319.00
436.38829493522644,0.5393218994,0.5393218994,13264.6962890625,2321.00
