Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
1.1419692039489746,5.6668853760,5.6668853760,nan,0.00
6.147991180419922,-1.7243347168,-1.7243347168,nan,0.00
11.154568910598755,73.8601684570,73.8601684570,70.6021423340,0.00
16.161473989486694,59.4329986572,59.4329986572,68.3950500488,0.00
21.168366193771362,59.7276153564,59.7276153564,65.3901596069,0.00
26.175130128860474,71.1393737793,71.1393737793,65.1524200439,0.00
31.181881189346313,64.6059875488,64.6059875488,65.4225463867,0.00
36.18868398666382,21.9916839600,21.9916839600,64.4066925049,0.00
41.19563126564026,-3.1194000244,-3.1194000244,64.4066925049,0.00
46.20208525657654,529.3601684570,529.3601684570,-311.0749206543,ovf
51.20885396003723,491.4509582520,491.4509582520,-188.8226165771,ovf
56.215928077697754,457.5016174316,457.5016174316,-100.7096252441,ovf
61.223024129867554,455.6213073730,455.6213073730,-33.7551956177,0.00
66.22972321510315,484.2416992188,484.2416992188,20.0678901672,0.00
71.23664402961731,472.0241088867,472.0241088867,63.5478858948,0.00
76.24345016479492,485.7580871582,485.7580871582,98.8692626953,1.00
81.25015234947205,506.9785766602,506.9785766602,129.1636505127,2.00
86.25692796707153,476.5385437012,476.5385437012,154.1313171387,2.00
91.26373815536499,460.8722839355,460.8722839355,175.8415832520,3.00
96.27046704292297,460.5863342285,460.5863342285,195.5259246826,4.00
101.27729916572571,439.1752014160,439.1752014160,211.5374603271,4.00
106.28417825698853,503.5212707520,503.5212707520,226.0360565186,5.00
111.29096508026123,477.3443908691,477.3443908691,239.7458038330,6.00
116.29778814315796,481.6248779297,481.6248779297,251.5356750488,6.00
121.30463218688965,442.1039733887,442.1039733887,261.5917663574,7.00
126.3114070892334,480.4377746582,480.4377746582,271.2890930176,8.00
131.31835317611694,433.5256652832,433.5256652832,279.7811279297,8.00
136.32503604888916,477.0151367188,477.0151367188,287.7565307617,9.00
141.3318531513214,468.4888000488,468.4888000488,294.8891906738,9.00
146.33882117271423,510.1152954102,510.1152954102,301.7534484863,10.00
151.345449924469,456.3231811523,456.3231811523,307.6337280273,11.00
156.3522870540619,467.2843627930,467.2843627930,313.0017089844,11.00
161.3591480255127,472.7086486816,472.7086486816,318.0966491699,12.00
166.36587524414062,507.0219116211,507.0219116211,323.6049804688,13.00
171.37265610694885,484.8049316406,484.8049316406,328.8023071289,13.00
176.37947916984558,463.1338500977,463.1338500977,333.3317871094,14.00
181.3863332271576,499.8213195801,499.8213195801,337.5312805176,15.00
186.39306712150574,459.0873107910,459.0873107910,341.4077148438,15.00
191.39992499351501,471.3309020996,471.3309020996,345.2244873047,16.00
196.4068591594696,492.1441650391,492.1441650391,348.6733398438,17.00
201.4136941432953,461.1669006348,461.1669006348,351.6482849121,17.00
206.42051815986633,473.7484436035,473.7484436035,354.6498107910,18.00
211.4273362159729,466.3918762207,466.3918762207,357.6343688965,19.00
216.434387922287,444.6774597168,444.6774597168,360.1058349609,19.00
221.44081211090088,488.7821655273,488.7821655273,362.9410705566,20.00
226.44759702682495,461.2102355957,461.2102355957,365.4963684082,21.00
231.4544162750244,453.0998229980,453.0998229980,367.7733154297,21.00
236.46123433113098,472.4486999512,472.4486999512,369.7864379883,22.00
241.46802616119385,456.8517456055,456.8517456055,372.0505371094,22.00
246.47501635551453,437.5028686523,437.5028686523,374.0078430176,23.00
251.48173213005066,494.5356750488,494.5356750488,376.1783447266,24.00
256.4885151386261,474.7102355957,474.7102355957,378.2628173828,24.00
261.495393037796,460.3177185059,460.3177185059,379.6316833496,25.00
266.5020191669464,456.1065673828,456.1065673828,381.4047851563,26.00
271.50895714759827,461.0715942383,461.0715942383,383.0956420898,26.00
276.51586723327637,487.8723144531,487.8723144531,384.9263305664,27.00
281.52264404296875,444.5041809082,444.5041809082,386.4372253418,28.00
286.5295102596283,439.8337402344,439.8337402344,387.4415893555,28.00
291.5364260673523,472.1194152832,472.1194152832,388.9908142090,29.00
296.5431401729584,480.5071105957,480.5071105957,390.6672058105,30.00
301.54978108406067,460.8289794922,460.8289794922,391.7658081055,30.00
306.55666518211365,423.9595336914,423.9595336914,392.9918823242,31.00
311.56350016593933,464.3382873535,464.3382873535,394.1806335449,31.00
316.57020807266235,434.0542297363,434.0542297363,395.4192199707,32.00
321.57698917388916,458.4027709961,458.4027709961,396.1445922852,33.00
326.5839092731476,456.3231811523,456.3231811523,397.2990417480,33.00
331.5906112194061,446.4624633789,446.4624633789,398.2514038086,34.00
336.5975012779236,474.4416198730,474.4416198730,399.2330017090,35.00
341.60440492630005,462.3800048828,462.3800048828,400.2769775391,35.00
346.61121010780334,445.2146911621,445.2146911621,401.0984191895,36.00
351.617947101593,442.5198974609,442.5198974609,401.7296752930,37.00
356.6248550415039,452.5625915527,452.5625915527,402.4952392578,37.00
361.6317312717438,464.7801818848,464.7801818848,403.2442932129,38.00
366.63841009140015,434.2881774902,434.2881774902,404.0658264160,38.00
371.64513421058655,426.4117126465,426.4117126465,404.7351684570,39.00
376.6519720554352,446.7743835449,446.7743835449,405.4739685059,40.00
381.6588132381439,450.2577209473,450.2577209473,406.2133178711,40.00
386.66565203666687,435.8132019043,435.8132019043,406.8341369629,41.00
391.67243218421936,455.0407714844,455.0407714844,407.5195007324,42.00
396.6792690753937,451.8347167969,451.8347167969,408.1891174316,42.00
401.6860589981079,456.2452087402,456.2452087402,408.7242736816,43.00
406.69278621673584,451.0722045898,451.0722045898,409.3692932129,44.00
411.6995601654053,470.5163879395,470.5163879395,410.1951599121,44.00
416.7064001560211,428.3353271484,428.3353271484,410.6528015137,45.00
421.71337127685547,488.0023193359,488.0023193359,411.2400512695,45.00
426.72020506858826,500.7571411133,500.7571411133,411.9870300293,46.00
431.727037191391,439.5737915039,439.5737915039,412.4945678711,47.00
436.7338001728058,471.1835937500,471.1835937500,413.1661682129,47.00
441.7404463291168,475.3254699707,475.3254699707,413.8289794922,48.00
446.7472970485687,487.7683410645,487.7683410645,414.4813232422,49.00
451.7540822029114,400.5381164551,400.5381164551,414.9694824219,49.00
456.76088213920593,489.2153930664,489.2153930664,415.5869445801,50.00
461.76767206192017,472.4833374023,472.4833374023,416.0156555176,51.00
466.77456617355347,453.5157470703,453.5157470703,416.5016784668,51.00
471.7812783718109,489.1200866699,489.1200866699,416.9517517090,52.00
476.7881462574005,485.3508300781,485.3508300781,417.5374450684,53.00
481.7949221134186,424.8606872559,424.8606872559,417.6957092285,53.00
486.8018569946289,513.4252929688,513.4252929688,418.1815185547,54.00
491.80869126319885,461.9467468262,461.9467468262,418.6282653809,54.00
496.81555104255676,468.5667724609,468.5667724609,419.0414733887,55.00
501.82239508628845,482.2487792969,482.2487792969,419.4110717773,56.00
506.82904601097107,414.8699645996,414.8699645996,419.7224731445,56.00
511.8357849121094,458.8273620605,458.8273620605,420.2682189941,57.00
516.8424861431122,457.6489257813,457.6489257813,420.6346130371,58.00
521.8493251800537,451.3668212891,451.3668212891,421.0501403809,58.00
526.8561022281647,464.5982360840,464.5982360840,421.3333129883,59.00
531.8630931377411,463.2118225098,463.2118225098,421.6120910645,59.00
536.8698370456696,468.7227478027,468.7227478027,422.1325683594,60.00
541.8766431808472,440.3796386719,440.3796386719,422.4176940918,61.00
546.8833961486816,469.3033142090,469.3033142090,422.7072753906,61.00
561.8958232402802,441.9826660156,441.9826660156,423.7000122070,63.00
566.9024839401245,465.6293640137,465.6293640137,424.0258483887,64.00
571.9095323085785,497.4124450684,497.4124450684,424.2803039551,64.00
576.9162652492523,433.3870239258,433.3870239258,424.4161682129,65.00
581.9230382442474,469.2079772949,469.2079772949,424.7727355957,66.00
586.9298889636993,506.3200378418,506.3200378418,425.1800842285,66.00
591.9367301464081,456.2538757324,456.2538757324,425.4333496094,67.00
596.9433491230011,441.0208435059,441.0208435059,425.7196044922,68.00
601.9502739906311,457.9175415039,457.9175415039,426.0748901367,68.00
606.9571621417999,468.2981567383,468.2981567383,426.1911926270,69.00
611.9639222621918,481.7202148438,481.7202148438,426.3908691406,69.00
616.970781326294,447.6322326660,447.6322326660,426.6514892578,70.00
621.9774301052094,429.5310974121,429.5310974121,426.8148193359,71.00
626.9841730594635,425.5712280273,425.5712280273,427.0526733398,71.00
631.9909942150116,447.6582031250,447.6582031250,427.2548217773,72.00
