Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
1.9774587154388428,-0.0144805908,-0.0144805908,nan,0.00
6.983208894729614,-0.0196380615,-0.0196380615,nan,0.00
11.98897671699524,0.0277557373,0.0277557373,nan,0.00
16.99585461616516,1.2954864502,1.2954864502,791.9714965820,0.00
22.002877950668335,1.3106079102,1.3106079102,796.3654785156,1.00
27.00988006591797,1.3728637695,1.3728637695,788.1692504883,3.00
32.016562938690186,1.4861450195,1.4861450195,794.0029907227,4.00
37.023494720458984,1.4451599121,1.4451599121,792.5634155273,5.00
42.0304639339447,1.5471343994,1.5471343994,792.8881835938,6.00
47.03719878196716,1.3529052734,1.3529052734,791.5232543945,7.00
52.04413175582886,1.2426452637,1.2426452637,785.3360595703,8.00
57.05113387107849,1.3385314941,1.3385314941,783.0083618164,9.00
62.05804991722107,1.1687469482,1.1687469482,783.4536743164,10.00
67.06501293182373,1.4708099365,1.4708099365,778.3577270508,11.00
72.07197570800781,1.3937683105,1.3937683105,780.0549316406,12.00
77.07865595817566,1.4328765869,1.4328765869,781.9425659180,13.00
82.08548879623413,1.4310607910,1.4310607910,782.8850097656,15.00
87.09245777130127,1.5826568604,1.5826568604,783.5344238281,16.00
92.0991759300232,1.2599334717,1.2599334717,783.0150756836,17.00
97.10620999336243,1.4617614746,1.4617614746,784.3638305664,18.00
102.11298084259033,1.3417663574,1.3417663574,783.3361816406,19.00
107.11990761756897,1.4372558594,1.4372558594,784.7072753906,20.00
112.12680983543396,1.2658691406,1.2658691406,784.6118164063,21.00
117.13373470306396,1.4712829590,1.4712829590,785.0512084961,22.00
122.1406638622284,1.5448303223,1.5448303223,784.3037719727,23.00
127.14759087562561,1.3993682861,1.3993682861,783.7651977539,24.00
132.15454173088074,1.2079772949,1.2079772949,782.3635864258,25.00
137.16157984733582,1.4253387451,1.4253387451,782.5116577148,26.00
142.16820764541626,1.2436218262,1.2436218262,779.9094848633,27.00
147.17506194114685,1.3087158203,1.3087158203,780.7449340820,29.00
152.18184185028076,1.3390197754,1.3390197754,779.3891601563,30.00
157.18876385688782,1.3041381836,1.3041381836,779.3479003906,31.00
162.19576478004456,1.3272552490,1.3272552490,779.0351562500,32.00
167.20250964164734,1.4255676270,1.4255676270,780.9544067383,33.00
172.20957779884338,1.2442932129,1.2442932129,780.2816162109,34.00
177.21646094322205,1.2708587646,1.2708587646,779.4069824219,35.00
182.2232687473297,1.1672668457,1.1672668457,778.2297363281,36.00
187.22997665405273,1.4363098145,1.4363098145,778.2117309570,37.00
192.2369520664215,1.3781738281,1.3781738281,777.4816894531,38.00
197.24383783340454,1.3175354004,1.3175354004,777.7020263672,39.00
202.25097584724426,1.4593811035,1.4593811035,778.6171264648,40.00
207.2578067779541,1.3782653809,1.3782653809,778.0594482422,41.00
212.26477980613708,1.4101104736,1.4101104736,778.4293823242,43.00
217.27171683311462,1.3485412598,1.3485412598,779.0375366211,44.00
222.27845072746277,1.3851623535,1.3851623535,778.4802856445,45.00
227.28548073768616,1.3842773438,1.3842773438,779.2158203125,46.00
232.29205870628357,1.3887634277,1.3887634277,779.5609130859,47.00
237.29892778396606,1.4868927002,1.4868927002,779.8116455078,48.00
242.30584383010864,1.5885162354,1.5885162354,780.4585571289,49.00
247.3127977848053,1.2349395752,1.2349395752,779.4438476563,50.00
252.3197009563446,1.3688964844,1.3688964844,779.6617431641,51.00
257.32667684555054,1.1753234863,1.1753234863,777.8479614258,52.00
262.3335018157959,1.4462127686,1.4462127686,778.1280517578,53.00
267.3403208255768,1.2188110352,1.2188110352,777.1306152344,54.00
272.3473336696625,1.2931671143,1.2931671143,777.0068359375,55.00
277.3542218208313,1.4898681641,1.4898681641,777.7807617188,57.00
282.3610508441925,1.4229278564,1.4229278564,778.0951538086,58.00
287.36813282966614,1.3512115479,1.3512115479,777.7598266602,59.00
292.37469577789307,1.3833465576,1.3833465576,776.9132080078,60.00
297.38162183761597,1.2438812256,1.2438812256,776.7377319336,61.00
302.3886399269104,1.4612274170,1.4612274170,776.3236083984,62.00
307.39539980888367,1.3157501221,1.3157501221,775.5117797852,63.00
312.4023926258087,1.3837738037,1.3837738037,774.9575195313,64.00
317.4092307090759,1.3176116943,1.3176116943,774.5771484375,65.00
322.41611790657043,1.1603088379,1.1603088379,773.5092773438,66.00
327.4229998588562,1.2279815674,1.2279815674,773.0571899414,67.00
332.42983078956604,1.3404083252,1.3404083252,772.6270751953,68.00
337.43671584129333,1.2956695557,1.2956695557,772.2011718750,69.00
342.44378900527954,1.3785552979,1.3785552979,772.4116821289,70.00
347.45076298713684,1.4443969727,1.4443969727,772.7164306641,71.00
352.4575889110565,1.4180755615,1.4180755615,772.7960205078,72.00
357.4644536972046,1.2524108887,1.2524108887,772.9319458008,73.00
362.47126293182373,1.3251953125,1.3251953125,772.6307373047,74.00
367.47806692123413,1.4227142334,1.4227142334,772.5427246094,75.00
372.4850318431854,1.3000946045,1.3000946045,772.8553466797,77.00
377.4919648170471,1.3577728271,1.3577728271,772.6875610352,78.00
382.4987828731537,1.3994903564,1.3994903564,772.7135009766,79.00
387.50572681427,1.3852386475,1.3852386475,773.1947021484,80.00
392.5126838684082,1.3468322754,1.3468322754,773.3074951172,81.00
397.51945185661316,1.2888031006,1.2888031006,772.7726440430,82.00
402.52629494667053,1.3425903320,1.3425903320,772.5246582031,83.00
407.533305644989,1.3449249268,1.3449249268,772.6125488281,84.00
412.54004192352295,1.3989715576,1.3989715576,772.3930664063,85.00
417.547150850296,1.2891540527,1.2891540527,771.9674072266,86.00
422.5541627407074,1.4452362061,1.4452362061,772.1674804688,87.00
427.5609829425812,1.3115386963,1.3115386963,771.9222412109,88.00
432.5678508281708,1.3003387451,1.3003387451,771.7625122070,89.00
437.57467889785767,1.3109436035,1.3109436035,772.0352172852,90.00
442.58165884017944,1.2442016602,1.2442016602,771.8858032227,91.00
447.5885097980499,1.1691284180,1.1691284180,771.5463867188,93.00
452.5952558517456,1.3330230713,1.3330230713,771.2653198242,94.00
