Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
0.956049919128418,-14.9730682373,-14.9730682373,nan,0.00
5.961758852005005,15.3543090820,15.3543090820,nan,0.00
10.967527866363525,-11.1951446533,-11.1951446533,nan,0.00
15.974126100540161,692.3135986328,692.3135986328,-1741.1578369141,ovf
20.980726957321167,699.4708251953,699.4708251953,-502.4182739258,ovf
25.98771095275879,674.7496948242,674.7496948242,-97.6686630249,0.00
30.998109817504883,637.9669189453,637.9669189453,101.2574768066,0.00
36.01252794265747,819.2467041016,819.2467041016,229.2999572754,1.00
41.02481293678284,788.5380249023,788.5380249023,313.9681396484,2.00
46.03578805923462,730.1275024414,730.1275024414,371.1876220703,3.00
51.04551911354065,656.6658935547,656.6658935547,415.1528930664,4.00
56.0543270111084,778.5733032227,778.5733032227,451.1817626953,5.00
61.062577962875366,772.8717651367,772.8717651367,477.1929321289,6.00
66.07041573524475,724.3739624023,724.3739624023,499.1008300781,7.00
71.07797694206238,711.3158569336,711.3158569336,517.8038330078,8.00
76.0852620601654,730.3701171875,730.3701171875,533.0619506836,9.00
96.10144090652466,668.0083618164,668.0083618164,576.2302856445,13.00
101.1083869934082,677.0979003906,677.0979003906,583.3049926758,14.00
106.11507391929626,750.7761230469,750.7761230469,591.0201416016,15.00
111.12203097343445,723.8800659180,723.8800659180,596.0321655273,16.00
116.12884497642517,735.2138061523,735.2138061523,602.1495361328,17.00
121.13551306724548,710.6399536133,710.6399536133,608.2257690430,18.00
126.14232182502747,710.6572875977,710.6572875977,613.0002441406,19.00
131.14922380447388,661.0590209961,661.0590209961,617.4079589844,20.00
136.15606093406677,681.8982543945,681.8982543945,621.2499389648,21.00
141.1628930568695,707.3386230469,707.3386230469,624.7058715820,22.00
146.1697018146515,744.1473999023,744.1473999023,628.7816772461,23.00
151.17640495300293,744.2860717773,744.2860717773,632.2634277344,24.00
156.18293809890747,719.2442626953,719.2442626953,635.7704467773,25.00
161.18985390663147,741.6952514648,741.6952514648,638.5075683594,26.00
166.19647884368896,684.0385131836,684.0385131836,641.4669799805,27.00
171.20335578918457,750.2042236328,750.2042236328,644.3632812500,28.00
176.21004700660706,707.3906250000,707.3906250000,646.1259765625,29.00
181.21679782867432,751.2700195313,751.2700195313,648.2998046875,30.00
186.2237629890442,808.3028564453,808.3028564453,650.7570800781,31.00
191.23042392730713,767.2308959961,767.2308959961,653.1109619141,32.00
196.2373309135437,647.5330200195,647.5330200195,654.8267211914,33.00
201.2440779209137,693.5006713867,693.5006713867,656.2908325195,34.00
206.250883102417,771.5113525391,771.5113525391,658.4832153320,35.00
211.25763607025146,788.1221313477,788.1221313477,660.5828857422,36.00
216.2643539905548,717.6845703125,717.6845703125,662.0151367188,37.00
221.27111792564392,776.8056640625,776.8056640625,663.9591064453,38.00
226.27777194976807,730.4567871094,730.4567871094,665.7703247070,39.00
231.28450679779053,685.9448242188,685.9448242188,666.8365478516,40.00
236.29139399528503,726.5315551758,726.5315551758,668.0899658203,41.00
241.29816198349,736.3489379883,736.3489379883,669.3189697266,42.00
246.3049829006195,722.7189331055,722.7189331055,669.9066772461,43.00
251.311753988266,702.4689331055,702.4689331055,671.2938232422,44.00
256.3185667991638,674.4550781250,674.4550781250,672.5773315430,45.00
261.3251898288727,767.6814575195,767.6814575195,673.9729614258,46.00
266.3319721221924,739.1737060547,739.1737060547,674.7346801758,47.00
271.33870697021484,710.6053466797,710.6053466797,675.6223754883,48.00
276.3455009460449,638.3654785156,638.3654785156,676.1719360352,49.00
281.3525319099426,695.7708740234,695.7708740234,677.2582397461,50.00
286.35922288894653,722.4329833984,722.4329833984,678.4539794922,51.00
291.3659839630127,813.5624389648,813.5624389648,679.8787231445,52.00
296.37271189689636,669.3947143555,669.3947143555,680.6015625000,53.00
301.37933111190796,742.7177124023,742.7177124023,681.4945068359,54.00
306.3860819339752,693.0154418945,693.0154418945,681.6405639648,55.00
311.3929908275604,763.2536621094,763.2536621094,682.7349243164,56.00
316.3997299671173,709.3315429688,709.3315429688,683.2805786133,57.00
321.4064471721649,699.1242675781,699.1242675781,683.9134521484,58.00
326.413311958313,648.2088623047,648.2088623047,684.2399902344,59.00
331.4199879169464,718.3431396484,718.3431396484,684.7727050781,60.00
336.42676997184753,736.4356079102,736.4356079102,649.1857910156,58.00
341.43358302116394,674.8103637695,674.8103637695,650.1988525391,59.00
346.4403660297394,751.7899169922,751.7899169922,651.2164916992,60.00
351.4472699165344,726.9561157227,726.9561157227,652.0696411133,61.00
356.4540319442749,703.3960571289,703.3960571289,652.9388427734,62.00
361.46078300476074,683.6832885742,683.6832885742,654.3177490234,63.00
366.4675109386444,676.6732788086,676.6732788086,655.4624023438,64.00
371.4743149280548,672.1762084961,672.1762084961,656.3045043945,65.00
376.48110008239746,766.1044311523,766.1044311523,657.1519775391,66.00
381.4877939224243,715.9602661133,715.9602661133,658.1015625000,67.00
386.49459290504456,687.8251342773,687.8251342773,658.8220825195,68.00
391.5013937950134,748.5405273438,748.5405273438,659.4028320313,69.00
396.5079941749573,700.7965698242,700.7965698242,660.1465454102,70.00
401.5148129463196,666.7778930664,666.7778930664,660.7561645508,71.00
406.5215690135956,704.7478027344,704.7478027344,661.2385864258,72.00
411.5284159183502,697.9631347656,697.9631347656,661.9291992188,73.00
416.53508591651917,734.4599609375,734.4599609375,662.8293457031,74.00
421.54215598106384,781.1554565430,781.1554565430,663.7235717773,75.00
426.54882192611694,773.5822753906,773.5822753906,664.4362182617,76.00
431.5556139945984,681.0491333008,681.0491333008,664.9406127930,77.00
436.5625190734863,687.8684692383,687.8684692383,665.7752075195,78.00
441.56902384757996,657.0211791992,657.0211791992,666.1772460938,79.00
446.5758798122406,689.4541625977,689.4541625977,666.5708007813,80.00
451.582555770874,710.6053466797,710.6053466797,667.3995361328,81.00
456.5893769264221,802.0726928711,802.0726928711,668.2017211914,82.00
461.5960359573364,696.8020019531,696.8020019531,668.8820800781,83.00
466.6029028892517,795.3746948242,795.3746948242,669.9165039063,84.00
471.60974311828613,744.9792480469,744.9792480469,670.5474243164,85.00
476.6163158416748,691.7677001953,691.7677001953,670.9815063477,86.00
481.6232659816742,651.7528686523,651.7528686523,671.3262939453,87.00
486.6299660205841,761.2953491211,761.2953491211,672.1507568359,88.00
491.6367390155792,643.2785034180,643.2785034180,672.1248168945,89.00
496.6438148021698,710.0941162109,710.0941162109,672.2652587891,90.00
501.650465965271,764.5967407227,764.5967407227,672.7461547852,91.00
506.65709805488586,738.4371948242,738.4371948242,673.4599609375,92.00
511.6641399860382,693.3013916016,693.3013916016,673.8494262695,93.00
516.6705400943756,663.3638916016,663.3638916016,673.8130493164,94.00
521.6774349212646,776.6237182617,776.6237182617,674.3586425781,95.00
526.6840360164642,733.1168823242,733.1168823242,675.0204467773,96.00
531.6909608840942,668.9354858398,668.9354858398,675.2947998047,97.00
536.6977028846741,769.8910522461,769.8910522461,675.9769897461,98.00
541.7043907642365,749.3203735352,749.3203735352,676.4058227539,99.00
546.7112219333649,730.4394531250,730.4394531250,676.8218994141,100.00
551.7178959846497,715.6569824219,715.6569824219,677.2234497070,101.00
556.7247829437256,735.0231933594,735.0231933594,677.7058105469,102.00
561.7316427230835,692.7381591797,692.7381591797,678.1550292969,103.00
566.7384450435638,692.1229248047,692.1229248047,678.4296875000,104.00
571.7450947761536,703.2401123047,703.2401123047,678.6964721680,105.00
576.7519958019257,696.8886718750,696.8886718750,679.0357666016,106.00
581.7588229179382,794.1616210938,794.1616210938,679.5098266602,107.00
586.7653748989105,724.6165771484,724.6165771484,679.7406616211,108.00
591.7721359729767,775.8698730469,775.8698730469,680.3382568359,109.00
596.7789878845215,683.7958984375,683.7958984375,680.7292480469,110.00
601.785630941391,738.6711425781,738.6711425781,681.0643310547,111.00
606.7925000190735,777.4555664063,777.4555664063,681.7125854492,112.00
611.799201965332,698.7776489258,698.7776489258,682.0947265625,113.00
616.8059289455414,696.0741577148,696.0741577148,682.3772583008,114.00
621.8127448558807,673.1466674805,673.1466674805,682.5481567383,115.00
626.819589138031,719.5215454102,719.5215454102,682.7406616211,116.00
631.8262889385223,750.2735595703,750.2735595703,683.3001098633,117.00
636.833163022995,743.7141723633,743.7141723633,683.8001708984,118.00
641.839919090271,786.5537719727,786.5537719727,684.2120361328,119.00
646.8467528820038,682.0542602539,682.0542602539,684.6820068359,120.00
651.8535490036011,758.8432006836,758.8432006836,685.0825805664,121.00
656.8604609966278,687.4438476563,687.4438476563,685.3425292969,122.00
661.8669159412384,734.5986328125,734.5986328125,685.6254272461,123.00
666.8737380504608,748.9911499023,748.9911499023,685.7584838867,124.00
671.8804740905762,667.6617431641,667.6617431641,685.7888183594,125.00
676.8871829509735,733.0129394531,733.0129394531,685.7289428711,126.00
681.8940949440002,688.2150268555,688.2150268555,668.4097290039,124.00
686.9007859230042,703.1534423828,703.1534423828,668.7501831055,125.00
691.9075000286102,735.9417114258,735.9417114258,669.2966918945,126.00
696.9143719673157,734.5292968750,734.5292968750,669.6774291992,127.00
701.9211239814758,758.8258666992,758.8258666992,670.0903320313,128.00
706.9279050827026,802.4366455078,802.4366455078,670.5137329102,129.00
711.9348549842834,749.9182739258,749.9182739258,670.8266601563,130.00
716.9416079521179,677.2885131836,677.2885131836,671.1206054688,131.00
721.9483630657196,735.8117065430,735.8117065430,671.4553222656,132.00
726.9550111293793,778.9112548828,778.9112548828,671.6734008789,133.00
731.9617619514465,675.8588256836,675.8588256836,671.9670410156,134.00
736.9684460163116,721.1505737305,721.1505737305,672.2451782227,135.00
741.975203037262,697.9804687500,697.9804687500,672.4028320313,136.00
746.9820411205292,704.5831909180,704.5831909180,672.7309570313,137.00
751.9889347553253,743.3415527344,743.3415527344,673.0271606445,138.00
756.9955368041992,730.2661132813,730.2661132813,673.4064331055,139.00
762.002326965332,728.4898071289,728.4898071289,673.7265014648,140.00
767.0090999603271,774.1108398438,774.1108398438,674.1676635742,141.00
772.0157208442688,703.1707763672,703.1707763672,674.4260864258,142.00
777.0226118564606,700.6406250000,700.6406250000,674.5400390625,143.00
782.0293838977814,734.9019165039,734.9019165039,674.9747314453,144.00
787.0362548828125,682.9553833008,682.9553833008,675.1979370117,145.00
792.0430190563202,664.6896362305,664.6896362305,675.4025878906,146.00
797.0498690605164,694.1419067383,694.1419067383,675.5434570313,147.00
802.0566110610962,677.1065673828,677.1065673828,675.8345947266,148.00
807.0633280277252,728.5678100586,728.5678100586,676.1431274414,149.00
812.0700831413269,716.7054443359,716.7054443359,676.5161132813,150.00
817.0768959522247,735.1964721680,735.1964721680,676.7905883789,151.00
822.0835688114166,692.3135986328,692.3135986328,677.1878662109,152.00
827.0903191566467,749.3463745117,749.3463745117,677.5286254883,153.00
832.0971009731293,681.7076416016,681.7076416016,677.7250976563,154.00
837.1039338111877,671.0930786133,671.0930786133,677.9636840820,155.00
842.1106629371643,696.9666748047,696.9666748047,678.1439208984,156.00
847.1174669265747,747.1021728516,747.1021728516,678.4160766602,157.00
852.1241579055786,731.0719604492,731.0719604492,678.5091552734,158.00
857.1310918331146,630.3590698242,630.3590698242,678.6221313477,159.00
862.1379268169403,749.7016601563,749.7016601563,678.9152832031,160.00
867.1445298194885,736.2969360352,736.2969360352,679.1987915039,161.00
872.1514408588409,686.9239501953,686.9239501953,679.5402832031,162.00
877.1579871177673,752.3444824219,752.3444824219,679.6633911133,163.00
882.1648199558258,739.0177612305,739.0177612305,679.9216308594,164.00
887.1716227531433,786.7010498047,786.7010498047,680.2760009766,165.00
892.1784539222717,684.7490844727,684.7490844727,680.4451904297,166.00
897.1851918697357,722.2943725586,722.2943725586,680.6074829102,167.00
902.1919889450073,736.6782226563,736.6782226563,680.8482055664,168.00
907.1986949443817,778.5040283203,778.5040283203,681.1298217773,169.00
912.2053220272064,708.1618041992,708.1618041992,668.2813720703,166.00
917.2122690677643,669.5420532227,669.5420532227,668.5475463867,167.00
922.2190229892731,703.4133911133,703.4133911133,668.7786865234,168.00
927.2257299423218,719.2529296875,719.2529296875,669.1367187500,169.00
932.232675075531,689.8527221680,689.8527221680,669.2399291992,170.00
937.23948097229,678.1290283203,678.1290283203,669.5031127930,171.00
942.2462799549103,697.4519042969,697.4519042969,669.8677368164,172.00
947.2529668807983,728.4898071289,728.4898071289,670.1522216797,173.00
952.2596118450165,796.5877685547,796.5877685547,658.0178222656,171.00
957.2662930488586,703.3613891602,703.3613891602,658.3917236328,172.00
962.2731049060822,706.5067749023,706.5067749023,658.8023681641,173.00
967.2798478603363,704.7651367188,704.7651367188,659.2300415039,174.00
972.286612033844,748.5405273438,748.5405273438,659.6777343750,175.00
977.2933299541473,766.2344360352,766.2344360352,660.0266113281,176.00
982.3002350330353,766.0784301758,766.0784301758,660.3941040039,177.00
987.3069097995758,755.1345825195,755.1345825195,660.6845092773,178.00
992.3137221336365,712.4595947266,712.4595947266,661.0915527344,179.00
997.3206341266632,751.6166381836,751.6166381836,661.4402465820,180.00
1002.3275709152222,698.6389770508,698.6389770508,661.7543945313,181.00
1007.3342888355255,701.9923706055,701.9923706055,661.9505615234,182.00
1012.3409779071808,739.6676025391,739.6676025391,662.3072509766,183.00
1017.3476989269257,698.4223632813,698.4223632813,662.4699707031,184.00
1022.354336977005,747.6827392578,747.6827392578,662.8632812500,185.00
1027.3611571788788,795.6779785156,795.6779785156,663.2135620117,186.00
1032.3681027889252,702.0963134766,702.0963134766,663.4974975586,187.00
1037.3745777606964,672.5314331055,672.5314331055,663.7091064453,188.00
1042.3814380168915,678.6142578125,678.6142578125,664.0847778320,189.00
1047.3881640434265,778.0534057617,778.0534057617,664.4603881836,190.00
1052.394907951355,742.4404296875,742.4404296875,664.7862548828,191.00
